,year,movie_title,certificate,duration,genre,rate,metascore,votes,gross,user_reviews,critic_reviews,cartoon,number_of_genres
518,2011,Captain America: The First Avenger,PG-13,124,Action|Adventure|Sci-Fi,6.900000099999999,66,531075,176640000,689,516,False,3
519,2006,The Devil Wears Prada,PG-13,109,Comedy|Drama,6.80000019,62,295838,124730000,634,206,False,2
520,2009,X-Men Origins: Wolverine,PG-13,107,Action|Adventure|Sci-Fi,6.69999981,40,374165,179880000,647,351,False,3
521,2006,The Fall,R,117,Adventure|Comedy|Drama,7.900000099999999,64,91174,2280000,296,185,False,3
522,2007,Enchanted,PG,107,Animation|Comedy|Family,7.099999900000001,75,147126,127710000,402,220,True,3
523,2006,Black Snake Moan,R,116,Drama|Music,7.0,52,53820,9400000,203,196,False,2
524,2007,Grindhouse,R,191,Action|Horror|Thriller,7.599999900000001,77,158407,25030000,532,250,False,3
525,2006,Step Up,PG-13,104,Crime|Drama|Music,6.5,48,94013,65270000,272,107,False,3
526,2006,The Fast and the Furious: Tokyo Drift,PG-13,104,Action|Crime|Romance,6.0,46,185887,62490000,386,158,False,3
527,2007,Michael Clayton,R,119,Crime|Drama|Thriller,7.30000019,82,136587,49024969,367,298,False,3
528,2006,Notes on a Scandal,R,92,Crime|Drama|Romance,7.400000099999999,73,65971,17510000,284,218,False,3
529,2008,The Other Boleyn Girl,PG-13,115,Biography|Drama|History,6.69999981,50,86650,26810000,255,168,False,3
530,2007,Juno,PG-13,96,Comedy|Drama,7.5,81,424948,143490000,882,387,False,2
531,2006,Half Nelson,R,106,Drama,7.19999981,85,72714,2690000,189,209,False,1
532,2005,Tsotsi,R,94,Crime|Drama,7.30000019,70,25445,2910000,178,155,False,2
533,2008,The Dark Knight,PG-13,152,Action|Crime|Drama,9.0,82,1743331,533320000,4782,649,False,3
534,2007,There Will Be Blood,R,158,Drama|History,8.10000038,92,389582,40220000,1124,397,False,2
535,2015,Ex Machina,R,108,Drama|Mystery|Sci-Fi,7.69999981,78,324977,25440000,643,502,False,3
536,2006,Apocalypto,R,139,Action|Adventure|Drama,7.80000019,68,242653,50860000,1058,280,False,3
537,2007,Charlie Wilson's War,R,102,Biography|Comedy|Drama,7.099999900000001,69,91203,66640000,291,269,False,3
538,2006,Penelope,PG,104,Comedy|Fantasy|Romance,6.80000019,48,51814,10010000,103,122,False,3
539,2011,The Mechanic,R,93,Action|Crime|Thriller,6.599999900000001,49,125762,29110000,182,256,False,3
540,2010,Prince of Persia: The Sands of Time,PG-13,116,Action|Adventure|Fantasy,6.599999900000001,50,228789,90760000,460,305,False,3
541,2006,Curse of the Golden Flower,R,114,Action|Drama|Romance,7.0,70,37287,6570000,230,186,False,3
542,2006,United 93,R,111,Drama|History|Thriller,7.599999900000001,90,85603,31470000,834,278,False,3
543,2016,"Hail, Caesar!",PG-13,106,Comedy|Mystery,6.30000019,72,82710,29997095,343,452,False,2
544,2006,Smokin' Aces,R,108,Action|Crime|Drama,6.69999981,45,122972,35640000,482,183,False,3
545,2007,Norbit,PG-13,102,Comedy|Romance,4.0,27,54712,95320000,264,124,False,2
546,2010,Unstoppable,PG-13,98,Action|Thriller,6.80000019,69,154527,81560000,326,317,False,2
547,2011,Extremely Loud & Incredibly Close,PG-13,129,Adventure|Drama|Mystery,6.900000099999999,46,84271,31836745,346,283,False,3
548,2006,Night at the Museum,PG,108,Adventure|Comedy|Family,6.4000001,48,244334,250860000,444,177,False,3
549,2007,No Country for Old Men,R,122,Crime|Drama|Thriller,8.10000038,91,640561,74270000,1541,488,False,3
550,2007,In the Valley of Elah,R,121,Crime|Drama|Mystery,7.19999981,65,61556,6780000,228,232,False,3
551,2011,The Tree of Life,PG-13,139,Drama|Fantasy,6.80000019,85,140519,13300000,988,583,False,2
552,2007,Knocked Up,R,129,Comedy|Romance,7.0,85,304982,148730000,560,248,False,2
553,2015,Ant-Man,PG-13,117,Action|Adventure|Comedy,7.400000099999999,64,346721,180190000,564,526,False,3
554,2006,Rocky Balboa,PG,102,Drama|Sport,7.19999981,63,167624,70270000,966,283,False,2
555,2007,Nancy Drew,PG,99,Comedy|Crime|Family,5.9000001,53,16314,25580000,103,91,False,3
556,2007,I Am Legend,PG-13,101,Drama|Horror|Sci-Fi,7.19999981,65,551620,256390000,1425,326,False,3
557,2013,The Croods,PG,98,Animation|Adventure|Comedy,7.19999981,55,157136,187170000,198,262,True,3
558,2006,The Prestige,PG-13,130,Drama|Mystery|Sci-Fi,8.5,66,883806,53080000,1118,346,False,3
559,2008,The Strangers,R,86,Horror|Mystery|Thriller,6.19999981,47,94840,52530000,685,278,False,3
560,2009,The Secret of Kells,Not Rated,75,Animation|Adventure|Family,7.69999981,81,24126,690000,72,119,True,3
561,2006,Beerfest,R,110,Comedy,6.30000019,46,55609,19180000,177,92,False,1
562,2007,Stardust,PG-13,127,Adventure|Family|Fantasy,7.69999981,66,217400,38350000,497,227,False,3
563,2007,Disturbia,PG-13,105,Drama|Mystery|Thriller,6.900000099999999,62,190901,80050000,492,253,False,3
564,2007,Fracture,R,113,Crime|Drama|Mystery,7.19999981,68,144675,39000000,299,199,False,3
565,2007,12,PG-13,159,Crime|Drama|Thriller,7.80000019,72,11938,130000,36,74,False,3
566,2007,Chapter 27,R,84,Biography|Crime|Drama,5.80000019,32,8783,60000,58,66,False,3
567,2008,Jumper,PG-13,88,Action|Adventure|Sci-Fi,6.0999999,35,248587,80170000,489,237,False,3
568,2006,Venus,R,95,Comedy|Drama|Romance,7.099999900000001,82,11283,3340000,107,137,False,3
569,2016,Silence,R,161,Drama|History,7.69999981,79,9816,860000,118,189,False,2
570,2006,Away from Her,PG-13,110,Drama,7.599999900000001,88,19254,15830000,121,175,False,1
571,2008,Wanted,R,110,Action|Crime|Fantasy,6.69999981,64,306896,134570000,714,315,False,3
572,2007,Ocean's Thirteen,PG-13,122,Crime|Thriller,6.900000099999999,62,264301,117140000,289,233,False,2
573,2008,Vicky Cristina Barcelona,PG-13,96,Drama|Romance,7.19999981,70,204364,23210000,367,277,False,2
574,2006,Letters from Iwo Jima,R,141,Drama|History|War,7.900000099999999,91,135006,13753931,0,0,False,3
575,2009,Avatar,PG-13,162,Action|Adventure|Fantasy,7.900000099999999,83,914812,760510000,3068,722,False,3
576,2007,Aliens vs. Predator: Requiem,R,94,Action|Horror|Sci-Fi,4.69999981,29,95087,41800000,1005,209,False,3
577,2007,Beaufort,Unrated,131,Action|Drama|War,6.80000019,0,4050,100000,27,49,False,3
578,2009,Friday the 13th,R,97,Horror,5.5999999,34,77290,65000000,544,311,False,1
579,2010,Love & Other Drugs,R,112,Comedy|Drama|Romance,6.69999981,55,148075,32360000,218,219,False,3
580,2007,Into the Wild,R,148,Adventure|Biography|Drama,8.19999981,73,445752,18350000,768,278,False,3
581,2007,Music and Lyrics,PG-13,96,Comedy|Music|Romance,6.5,59,83619,50560000,291,174,False,3
582,2008,Body of Lies,R,128,Action|Drama|Romance,7.099999900000001,57,178979,39380000,264,238,False,3
583,2007,American Gangster,R,157,Biography|Crime|Drama,7.80000019,76,332471,130130000,462,298,False,3
584,2008,The Baader Meinhof Complex,R,150,Action|Biography|Crime,7.400000099999999,76,30578,480000,109,161,False,3
585,2007,Eastern Promises,R,100,Crime|Mystery|Thriller,7.69999981,82,194347,17110000,402,356,False,3
586,2008,Fool's Gold,PG-13,112,Action|Adventure|Comedy,5.69999981,29,61270,70220000,139,174,False,3
587,2013,Man of Steel,PG-13,143,Action|Adventure|Fantasy,7.099999900000001,55,565999,291020000,2550,739,False,3
588,2010,The Illusionist,PG,80,Animation|Drama,7.5,82,29236,2230000,104,215,True,2
589,2007,The Savages,R,113,Comedy|Drama,7.19999981,85,32658,6610000,127,201,False,2
590,2011,Drive,R,100,Crime|Drama,7.80000019,78,448836,35050000,1279,683,False,2
591,2009,The Princess and the Frog,G,97,Animation|Adventure|Comedy,7.099999900000001,73,92560,104370000,217,229,True,3
592,2008,In Bruges,R,107,Comedy|Crime|Drama,8.0,67,316575,7760000,523,301,False,3
593,2010,The Wolfman,R,103,Drama|Fantasy|Horror,5.80000019,43,91365,61940000,436,358,False,3
594,2007,Atonement,R,123,Drama|Mystery|Romance,7.80000019,85,198549,50920000,585,317,False,3
595,2014,The Boxtrolls,PG,96,Animation|Adventure|Comedy,6.80000019,61,44268,50810000,123,221,True,3
596,2013,Dallas Buyers Club,R,117,Biography|Drama,8.0,84,341680,27300000,345,474,False,2
597,2009,The Messenger,R,113,Drama|Romance|War,7.19999981,77,30267,70000,92,216,False,3
598,2012,Jack Reacher,PG-13,130,Action|Crime|Mystery,7.0,50,241427,58680000,462,390,False,3
599,2007,Death at a Funeral,R,87,Comedy,7.400000099999999,67,92007,8580000,201,166,False,1
600,2008,Mamma Mia!,PG-13,108,Comedy|Family|Musical,6.30000019,51,149917,143700000,615,237,False,3
601,2009,Star Trek,PG-13,127,Action|Adventure|Sci-Fi,8.0,82,519255,257700000,1568,525,False,3
602,2008,Forgetting Sarah Marshall,R,111,Comedy|Drama|Romance,7.19999981,67,222870,62880000,326,253,False,3
603,2008,The Incredible Hulk,PG-13,112,Action|Adventure|Sci-Fi,6.80000019,61,335623,134520000,652,358,False,3
604,2010,Clash of the Titans,PG-13,106,Action|Adventure|Fantasy,5.80000019,39,234476,163190000,639,343,False,3
605,2011,Thor,PG-13,115,Action|Adventure|Fantasy,7.0,57,556147,181020000,746,520,False,3
606,2007,Lars and the Real Girl,PG-13,106,Comedy|Drama|Romance,7.400000099999999,70,118030,5950000,300,227,False,3
607,2009,Angels & Demons,PG-13,138,Mystery|Thriller,6.69999981,48,221001,133380000,450,305,False,2
608,2007,Funny Games,R,111,Crime|Drama|Horror,6.5,44,71967,1290000,450,250,False,3
609,2007,Persepolis,PG-13,96,Animation|Biography|Drama,8.10000038,90,72868,4440000,160,240,True,3
610,2009,Bright Star,PG,119,Biography|Drama|Romance,7.0,81,21885,4440000,111,224,False,3
611,2015,The Danish Girl,R,119,Biography|Drama|Romance,7.0,66,100926,12710000,211,324,False,3
612,2007,The Counterfeiters,R,98,Crime|Drama|War,7.599999900000001,78,37554,5480000,120,163,False,3
613,2010,Percy Jackson & the Olympians: The Lightning Thief,PG,118,Adventure|Family|Fantasy,5.9000001,47,145732,88760000,422,218,False,3
614,2008,Seven Pounds,PG-13,123,Drama|Romance,7.69999981,36,240100,69950000,608,201,False,2
615,2013,The Book Thief,PG-13,131,Drama|War,7.599999900000001,53,103864,21480000,239,253,False,2
616,2011,Conan the Barbarian,R,113,Action|Adventure|Fantasy,5.19999981,36,83921,21270000,323,313,False,3
617,2014,Interstellar,PG-13,169,Adventure|Drama|Sci-Fi,8.60000038,74,996629,187990000,2803,722,False,3
618,2013,World War Z,PG-13,116,Action|Adventure|Horror,7.0,63,481888,202350000,1001,656,False,3
619,2010,Valentine's Day,PG-13,125,Comedy|Romance,5.69999981,34,97522,110480000,213,186,False,2
620,2007,Shooter,R,124,Action|Crime|Drama,7.19999981,53,263555,46980000,343,196,False,3
621,2008,Changeling,R,141,Biography|Crime|Drama,7.80000019,63,203702,35710000,390,263,False,3
622,2009,The Last Station,R,112,Biography|Drama|Romance,7.0,76,15690,6620000,82,183,False,3
623,2007,Superbad,R,113,Comedy,7.599999900000001,76,433124,121460000,560,257,False,1
624,2008,Quantum of Solace,PG-13,106,Action|Adventure,6.599999900000001,58,341130,168370000,1245,403,False,2
625,2014,Godzilla,PG-13,123,Action|Adventure|Sci-Fi,6.5,62,309284,200660000,1492,606,False,3
626,2008,"Definitely, Maybe",PG-13,112,Comedy|Drama|Romance,7.19999981,59,131038,31970000,169,159,False,3
627,2009,Underworld: Rise of the Lycans,R,92,Action|Adventure|Fantasy,6.599999900000001,44,125109,45800000,176,166,False,3
628,2008,Step Brothers,R,98,Comedy,6.900000099999999,51,218338,100470000,279,175,False,1
629,2010,The Town,R,125,Crime|Drama|Thriller,7.599999900000001,74,289057,92170000,422,381,False,3
630,2010,The Kids Are All Right,R,106,Comedy|Drama|Romance,7.099999900000001,86,113102,20800000,293,323,False,3
631,2009,The Last House on the Left,R,110,Crime|Horror|Thriller,6.599999900000001,42,69969,32720000,280,240,False,3
632,2012,The Avengers,PG-13,143,Action|Sci-Fi,8.10000038,69,1026544,623280000,1729,707,False,2
633,2008,The House Bunny,PG-13,97,Comedy|Romance,5.5,55,65656,48240000,126,127,False,2
634,2007,The Visitor,PG-13,104,Drama,7.69999981,79,38040,9420000,170,231,False,1
635,2008,The Duchess,PG-13,110,Biography|Drama|History,6.900000099999999,62,64050,13820000,142,194,False,3
636,2008,Frost/Nixon,R,122,Biography|Drama,7.69999981,80,90161,18593156,248,302,False,2
637,2009,Nine,PG-13,118,Drama|Musical|Romance,5.80000019,49,38185,19670000,233,206,False,3
638,2009,The Blind Side,PG-13,129,Biography|Drama|Sport,7.69999981,53,231382,255950000,430,262,False,3
639,2007,Katyn,0,121,Drama|History|War,7.099999900000001,81,12837,120000,80,103,False,3
640,2007,The Mist,R,126,Horror,7.19999981,58,227968,25590000,1077,331,False,1
641,2008,Burn After Reading,R,96,Comedy|Drama,7.0,63,255488,60340000,548,341,False,2
642,2008,The Hurt Locker,R,131,Drama|History|Thriller,7.599999900000001,94,343364,15700000,878,389,False,3
643,2010,The Switch,PG-13,101,Comedy|Drama|Romance,6.0999999,52,80387,27760000,120,181,False,3
644,2010,How to Train Your Dragon,PG,98,Animation|Action|Adventure,8.19999981,74,508250,217390000,499,289,True,3
645,2009,The Road,R,111,Adventure|Drama,7.30000019,64,183339,60000,509,358,False,2
646,2009,Bride Wars,PG,89,Comedy|Romance,5.4000001,24,82041,58720000,129,152,False,2
647,2012,The Hobbit: An Unexpected Journey,PG-13,169,Adventure|Fantasy,7.900000099999999,58,655908,303000000,1378,646,False,2
648,2007,Once,R,85,Drama|Music|Romance,7.900000099999999,88,94927,9440000,329,233,False,3
649,2008,Pineapple Express,R,111,Action|Comedy|Crime,7.0,64,262683,87340000,377,233,False,3
650,2008,WALL·E,G,98,Animation|Adventure|Family,8.39999962,94,752912,223810000,1049,424,True,3
651,2008,The Boy in the Striped Pajamas,PG-13,94,Drama|War,7.80000019,55,139415,9030000,402,184,False,2
652,2010,Unthinkable,R,97,Drama|Thriller,7.099999900000001,0,73530,0,257,56,False,2
653,2008,Doubt,PG-13,104,Drama|Mystery,7.5,68,102109,33420000,326,292,False,2
654,2010,Harry Potter and the Deathly Hallows: Part 1,PG-13,146,Adventure|Family|Fantasy,7.69999981,65,346023,294980000,624,430,False,3
655,2009,Precious,R,110,Drama,7.30000019,79,89573,47540000,277,321,False,1
656,2010,Rabbit Hole,PG-13,91,Drama,7.0,76,41421,2220000,147,250,False,1
657,2010,The Last Airbender,PG,103,Action|Adventure|Family,4.19999981,20,121974,131560000,1391,280,False,3
658,2008,Tropic Thunder,R,107,Action|Comedy,7.0,71,315053,110420000,578,309,False,2
659,2010,Salt,PG-13,100,Action|Crime|Mystery,6.4000001,65,252530,118310000,516,329,False,3
660,2011,Source Code,PG-13,93,Mystery|Romance|Sci-Fi,7.5,74,394300,54700000,577,527,False,3
661,2010,Black Swan,R,108,Drama|Thriller,8.0,79,568921,106950000,1147,667,False,2
662,2012,The Amazing Spider-Man,PG-13,136,Action|Adventure,7.0,66,464229,262030000,1228,609,False,2
663,2008,Paris 36,PG-13,120,Drama|Music|Musical,6.599999900000001,40,2359,850000,19,71,False,3
664,2008,The Happening,R,91,Sci-Fi|Thriller,5.0,34,166805,64510000,1271,323,False,2
665,2010,Robin Hood,PG-13,140,Action|Adventure|Drama,6.69999981,53,217281,105220000,550,346,False,3
666,2008,Revolutionary Road,R,119,Drama|Romance,7.30000019,69,157354,22880000,419,327,False,2
667,2008,You Don't Mess with the Zohan,PG-13,113,Action|Comedy,5.5,54,160243,100020000,383,198,False,2
668,2009,The Young Victoria,PG,105,Biography|Drama|History,7.30000019,64,46857,10990000,102,188,False,3
669,2008,"Angus, Thongs and Perfect Snogging",PG-13,100,Comedy|Drama|Romance,6.4000001,0,20741,0,66,40,False,3
670,2010,The Fighter,R,116,Biography|Drama|Sport,7.900000099999999,79,284158,93570000,391,411,False,3
671,2011,Hugo,PG,126,Adventure|Drama|Family,7.5,83,253493,73820000,686,686,False,3
672,2008,The Day the Earth Stood Still,PG-13,104,Drama|Sci-Fi|Thriller,5.5,40,142415,79360000,699,275,False,3
673,2009,17 Again,PG-13,102,Comedy|Drama|Family,6.4000001,48,150419,64150000,184,190,False,3
674,2012,Hitchcock,PG-13,98,Biography|Drama,6.80000019,55,62249,6000000,219,399,False,2
675,2008,The Reader,R,124,Drama|Romance,7.599999900000001,58,195211,34180000,375,297,False,2
676,2008,Frozen River,R,97,Crime|Drama,7.19999981,82,22153,2510000,96,181,False,2
677,2011,Sucker Punch,PG-13,110,Action|Fantasy,6.0999999,33,201947,36380000,918,437,False,2
678,2011,The Adventures of Tintin,PG,107,Animation|Action|Adventure,7.400000099999999,68,182309,77560000,446,442,True,3
679,2008,Valkyrie,PG-13,121,Drama|History|Thriller,7.099999900000001,56,189396,83080000,441,270,False,3
680,2009,Sherlock Holmes,PG-13,128,Action|Adventure|Crime,7.599999900000001,57,491204,209020000,624,416,False,3
681,2011,Hanna,PG-13,111,Action|Drama|Thriller,6.80000019,65,162193,40250000,441,415,False,3
682,2013,The Wolf of Wall Street,R,180,Biography|Comedy|Crime,8.19999981,75,829204,116870000,1165,611,False,3
683,2008,Sex and the City,R,145,Comedy|Drama|Romance,5.5,53,101184,152640000,474,226,False,3
684,2009,He's Just Not That Into You,PG-13,129,Comedy|Drama|Romance,6.4000001,47,135320,93950000,203,159,False,3
685,2008,Zack and Miri Make a Porno,R,101,Comedy|Romance,6.599999900000001,56,152992,31450000,247,247,False,2
686,2011,The Iron Lady,PG-13,105,Biography|Drama,6.4000001,54,85175,29959436,354,332,False,2
687,2008,Slumdog Millionaire,R,120,Drama,8.0,86,661819,141320000,1024,419,False,1
688,2009,Fast & Furious,PG-13,107,Action|Crime|Thriller,6.69999981,45,210049,155020000,230,225,False,3
689,2008,Milk,R,128,Biography|Drama|History,7.599999900000001,84,140251,31838002,290,325,False,3
690,2010,Alice in Wonderland,PG,108,Adventure|Family|Fantasy,6.5,53,317926,334190000,742,453,False,3
691,2015,Child 44,R,137,Crime|Drama|Thriller,6.5,41,44993,1210000,200,175,False,3
692,2008,The Sisterhood of the Traveling Pants 2,PG-13,119,Comedy|Drama|Family,6.19999981,63,22953,44090000,33,71,False,3
693,2009,A Serious Man,R,106,Comedy|Drama,7.0,79,105694,9190000,331,343,False,2
694,2014,Selma,PG-13,128,Biography|Drama|Histor,7.5,89,64976,52066000,214,367,False,3
695,2009,500 Days of Summer,PG-13,95,Comedy|Drama|Romance,7.69999981,76,389802,32390000,501,332,False,3
696,2008,Never Back Down,PG-13,110,Action|Drama|Sport,6.599999900000001,39,82607,24850000,184,139,False,3
697,2010,The Way Back,PG-13,133,Adventure|Biography|Drama,7.30000019,66,90396,2680000,158,216,False,3
698,2008,Il Divo,Not Rated,110,Biography|Drama,7.30000019,81,12255,240000,47,132,False,2
699,2012,Argo,R,120,Biography|Drama|History,7.69999981,86,468444,136020000,702,656,False,3
700,2007,Death Proof,Not Rated,113,Thriller,7.099999900000001,0,215402,0,592,213,False,1
701,2009,Hachi: A Dog's Tale,G,93,Drama|Family,8.10000038,0,168524,0,313,83,False,2
702,2010,Secretariat,PG,123,Biography|Drama|Family,7.19999981,61,21429,59700000,136,160,False,3
703,2008,RocknRolla,R,114,Action|Crime|Thriller,7.30000019,53,199241,5690000,192,208,False,3
704,2011,The Descendants,R,115,Comedy|Drama,7.30000019,84,208797,82620000,442,549,False,2
705,2008,Defiance,R,137,Action|Drama|History,7.19999981,58,119539,28620000,239,199,False,3
706,2009,Coco Before Chanel,PG-13,105,Biography|Drama,6.69999981,65,32982,6110000,66,165,False,2
707,2010,The Book of Eli,R,118,Action|Adventure|Drama,6.900000099999999,53,235467,94820000,572,325,False,3
708,2009,The Proposal,PG-13,108,Comedy|Drama|Romance,6.69999981,48,235812,163950000,277,223,False,3
709,2012,Silver Linings Playbook,R,122,Comedy|Drama|Romance,7.80000019,81,551547,132090000,703,539,False,3
710,2008,Happy-Go-Lucky,R,118,Comedy|Drama|Romance,7.0,84,32861,3490000,199,219,False,3
711,2009,G.I. Joe: The Rise of Cobra,PG-13,118,Action|Adventure|Sci-Fi,5.80000019,32,177901,150170000,534,250,False,3
712,2009,Up,PG,96,Animation|Adventure|Comedy,8.30000019,88,698936,292980000,713,411,True,3
713,2009,The Imaginarium of Doctor Parnassus,PG-13,123,Adventure|Fantasy|Mystery,6.80000019,65,128632,7690000,211,293,False,3
714,2010,Life as We Know It,PG-13,114,Comedy|Drama|Romance,6.599999900000001,39,99020,53360000,94,139,False,3
715,2009,Transformers: Revenge of the Fallen,PG-13,150,Action|Adventure|Sci-Fi,6.0,35,330372,402080000,1444,368,False,3
716,2009,Invictus,PG-13,134,Biography|Drama|History,7.400000099999999,74,128628,37480000,262,311,False,3
717,2008,Cloverfield,PG-13,85,Action|Horror|Sci-Fi,7.0,64,307044,80030000,2197,462,False,3
718,2014,Boyhood,R,165,Drama,7.900000099999999,100,278651,25360000,850,558,False,1
719,2008,The Class,PG-13,128,Drama,7.5,92,29948,3770000,86,210,False,1
720,2008,Departures,PG-13,130,Drama|Music,8.10000038,68,39872,1540000,119,165,False,2
721,2012,Skyfall,PG-13,143,Action|Adventure|Thriller,7.80000019,81,536992,304360000,1505,755,False,3
722,2009,Ajami,0,124,Crime|Drama,7.400000099999999,82,5173,620000,32,101,False,2
723,2012,Dark Shadows,PG-13,113,Comedy|Fantasy|Horror,6.19999981,55,205409,79710000,483,528,False,3
724,2009,My Sister's Keeper,PG-13,109,Drama,7.400000099999999,51,76840,49190000,187,146,False,1
725,2008,Rachel Getting Married,R,113,Drama|Romance,6.69999981,82,41905,12800000,282,232,False,2
726,2013,Lone Survivor,R,121,Action|Biography|Drama,7.599999900000001,60,212612,125070000,427,330,False,3
727,2009,Dragonball: Evolution,PG,85,Action|Adventure|Fantasy,2.70000005,45,58185,9350000,528,131,False,3
728,2008,Twilight,PG-13,122,Drama|Fantasy|Romance,5.19999981,56,355587,191450000,1539,349,False,3
729,2014,Foxcatcher,R,134,Biography|Drama|Sport,7.0,81,112206,12100000,293,445,False,3
730,2010,TRON: Legacy,PG,125,Action|Adventure|Sci-Fi,6.80000019,49,269848,172050000,670,469,False,3
731,2009,The Hangover,R,100,Comedy,7.80000019,73,599702,277310000,622,335,False,1
732,2010,Blue Valentine,R,112,Drama|Romance,7.400000099999999,81,147111,9700000,291,378,False,2
733,2011,The Ides of March,R,101,Drama,7.099999900000001,67,193172,40960000,288,424,False,1
734,2008,The Wrestler,R,109,Drama|Sport,7.900000099999999,81,256185,26240000,549,390,False,2
735,2010,Burlesque,PG-13,119,Drama|Music|Musical,6.4000001,47,63348,39440000,223,196,False,3
736,2009,Drag Me to Hell,PG-13,99,Comedy|Horror|Thriller,6.599999900000001,83,162255,42060000,697,399,False,3
737,2010,Shutter Island,R,138,Mystery|Thriller,8.10000038,63,826668,127970000,979,495,False,2
738,2009,Jennifer's Body,R,102,Comedy|Horror,5.0999999,47,95079,16200000,295,300,False,2
739,2011,Green Lantern,PG-13,114,Action|Adventure|Sci-Fi,5.5999999,39,228575,116590000,555,437,False,3
740,2009,Julie & Julia,PG-13,118,Biography|Drama|Romance,7.0,66,82470,94130000,279,255,False,3
741,2009,District 9,R,112,Action|Sci-Fi|Thriller,8.0,81,546694,115650000,1267,475,False,3
742,2012,Frankenweenie,PG,87,Animation|Comedy|Family,7.0,74,77692,35290000,171,377,True,3
743,2009,Orphan,R,123,Horror|Mystery|Thriller,7.0,42,148949,41570000,384,267,False,3
744,2009,The White Ribbon,R,144,Drama|Mystery,7.80000019,82,55126,2220000,194,290,False,2
745,2009,Public Enemies,R,140,Biography|Crime|Drama,7.0,70,236490,97030000,589,359,False,3
746,2009,"I Love You, Man",R,105,Comedy|Romance,7.0,70,170179,71350000,215,214,False,2
747,2010,The Karate Kid,PG,140,Action|Drama|Family,6.19999981,61,124385,176590000,415,255,False,3
748,2009,Zombieland,R,88,Adventure|Comedy|Horror,7.69999981,73,399906,75590000,557,447,False,3
749,2010,Biutiful,R,148,Drama|Romance,7.5,58,71560,5100000,127,287,False,2
750,2013,The Hobbit: The Desolation of Smaug,PG-13,161,Adventure|Fantasy,7.900000099999999,66,501493,258360000,959,511,False,2
751,2015,Demolition,R,101,Drama,7.0,49,49886,1820000,92,204,False,1
752,2008,Revanche,Not Rated,121,Crime|Drama|Romance,7.599999900000001,84,11561,0,44,127,False,3
753,2009,An Education,PG-13,100,Drama,7.30000019,85,114346,12570000,241,279,False,1
754,2010,All Good Things,R,101,Crime|Drama|Mystery,6.30000019,57,42900,580000,69,139,False,3
755,2016,10 Cloverfield Lane,PG-13,104,Drama|Horror|Mystery,7.30000019,76,169084,71900000,505,453,False,3
756,2011,The Lincoln Lawyer,R,118,Crime|Drama|Thriller,7.30000019,63,178244,57980000,204,275,False,3
757,2009,2012,PG-13,158,Action|Adventure|Sci-Fi,5.80000019,49,291888,166110000,1057,368,False,3
758,2011,Rango,PG,107,Animation|Adventure|Comedy,7.19999981,75,190394,123210000,339,363,True,3
759,2009,Up in the Air,R,109,Drama|Romance,7.400000099999999,83,275955,83810000,456,396,False,2
760,2012,The Bourne Legacy,PG-13,135,Action|Adventure|Mystery,6.69999981,61,239740,113170000,517,440,False,3
761,2009,Law Abiding Citizen,R,109,Crime|Drama|Thriller,7.400000099999999,34,223823,73340000,432,214,False,3
762,2011,Harry Potter and the Deathly Hallows: Part 2,PG-13,130,Adventure|Drama|Fantasy,8.10000038,87,571036,380960000,821,472,False,3
763,2011,The Muppets,PG,103,Adventure|Comedy|Family,7.099999900000001,75,76807,88630000,253,399,False,3
764,2014,Ouija,PG-13,89,Horror|Thriller,4.4000001,38,35549,50820000,163,184,False,2
765,2008,Gran Torino,R,116,Drama,8.19999981,72,581906,148090000,878,365,False,1
766,2009,The Milk of Sorrow,0,94,Drama|Music,6.69999981,68,5693,10000,25,74,False,2
767,2011,Moneyball,PG-13,133,Biography|Drama|Sport,7.599999900000001,87,291705,75610000,317,423,False,3
768,2013,The Lone Ranger,PG-13,150,Action|Adventure|Western,6.5,37,186987,89290000,717,454,False,3
769,2016,Doctor Strange,PG-13,115,Action|Adventure|Fantasy,7.80000019,72,195124,231910330,559,456,False,3
770,2010,Hereafter,PG-13,129,Drama|Fantasy,6.5,56,81846,32740000,327,316,False,2
771,2012,Lawless,R,116,Crime|Drama,7.30000019,58,191108,37400000,281,355,False,2
772,2011,Cars 2,G,106,Animation|Adventure|Comedy,6.30000019,57,106052,191450000,287,306,True,3
773,2010,Leap Year,PG,100,Comedy|Romance,6.5,33,73925,10000,183,133,False,2
774,2012,Brave,PG,93,Animation|Adventure|Comedy,7.19999981,69,287228,237280000,432,492,True,3
775,2011,Limitless,PG-13,105,Mystery|Sci-Fi|Thriller,7.400000099999999,59,433929,79240000,397,377,False,3
776,2010,Resident Evil: Afterlife,R,97,Action|Adventure|Horror,5.9000001,37,135313,60130000,411,252,False,3
777,2009,I Am Love,R,120,Drama|Romance,7.0,79,14690,5000000,114,180,False,2
778,2009,In the Loop,Not Rated,106,Comedy,7.5,83,45548,2380000,141,189,False,1
779,2010,Iron Man 2,PG-13,124,Action|Adventure|Sci-Fi,7.0,57,542122,312060000,733,456,False,3
780,2011,Mission: Impossible - Ghost Protocol,PG-13,133,Action|Adventure|Thriller,7.400000099999999,73,375559,209360000,512,434,False,3
781,2010,Outside the Law,Unrated,138,Crime|Drama|War,6.599999900000001,59,3049,0,17,82,False,3
